Date,USD/EUR,USD/JPY,USD/CZK,USD/GBP,USD/AUD,USD/BRL,USD/CNY,USD/ZAR,USD/CAD,USD/MXN,USD/ARS,USD/CHF,USD/INR,USD/VND,USD/ZMW,USD/IDR,USD/IQD,USD/IRR,Date.year,Date.month,Date.day-of-month,Date.day-of-week
2012-12-19,0.7585,83.97,19.1381,0.6166,0.949,2.0963,6.289,8.527,0.9843,12.724,4.8848,0.9163,54.8285,20838.35,,9643.28,1163.305,12252.9,2012,12,19,3
2012-12-18,0.7598,83.91,19.1679,0.6178,0.9486,2.0908,6.289,8.5954,0.9858,12.7562,4.8683,0.9181,54.6319,20785.25,,9633.945,1159.94,12280.4,2012,12,18,2
2012-12-17,0.7596,83.55,19.2208,0.6183,0.9465,2.0865,6.2868,8.617,0.9858,12.7447,4.8465,0.9177,54.435,20725.5,,9633.995,1156.6,12297.0,2012,12,17,1
2012-12-14,0.765,83.45,19.3428,0.62,0.9484,2.0755,6.2856,8.6547,0.9842,12.7569,4.8722,0.9256,54.2858,20813.1,,9638.665,1165.04,12279.65,2012,12,14,5
2012-12-13,0.7677,82.8,19.422,0.6201,0.9487,2.0784,6.2868,8.6597,0.9857,12.7347,4.8696,0.9303,54.229,20838.75,,9633.995,1162.785,12335.35,2012,12,13,4
2012-12-12,0.7713,82.41,19.5022,0.6216,0.953,2.0774,6.2901,8.6725,0.9868,12.7895,4.865,0.9334,54.3234,20823.15,,9643.28,1164.87,12333.9,2012,12,12,3
2012-12-11,0.7743,82.38,19.5164,0.6232,0.9538,2.0777,6.2884,8.6769,0.9875,12.8264,4.8632,0.9348,54.3665,20842.4,,9629.33,1163.705,12345.25,2012,12,11,2
2012-12-10,0.7736,82.49,19.4349,0.6233,0.9535,2.0754,6.2883,8.6542,0.9884,12.851,4.8574,0.9348,54.292,20843.5,,9620.12,1163.2,12342.0,2012,12,10,1
2012-12-07,0.7671,82.41,19.3143,0.6216,0.9547,2.0846,6.2843,8.742,0.9917,12.9118,4.8528,0.9285,54.3075,20834.85,,9615.465,1164.945,12337.6,2012,12,7,5
2012-12-06,0.7638,82.17,19.2981,0.621,0.9552,2.1109,6.2793,8.7841,0.9922,12.9361,4.8477,0.9268,54.5203,20835.25,,9606.225,1163.065,12316.95,2012,12,6,4
2012-12-05,0.7651,82.01,19.345,0.6211,0.9566,2.1179,6.2795,8.8421,0.9941,12.9767,4.8427,0.9264,54.685,20831.35,,9601.59,1164.875,12301.0,2012,12,5,3
2012-12-04,0.7672,82.3,19.4013,0.6229,0.9598,2.1278,6.2791,8.8766,0.9933,12.9371,4.8342,0.9259,54.4986,20860.85,,9597.01,1163.64,12321.55,2012,12,4,2
2012-12-03,0.7702,82.48,19.4473,0.6246,0.9591,2.1365,6.2761,8.9095,0.9944,12.9669,4.8385,0.9282,54.386,20879.0,,9592.38,1163.05,12330.5,2012,12,3,1
2012-11-30,0.7713,82.1,19.4904,0.6241,0.9565,2.0956,6.2763,8.7988,0.9922,12.9607,4.8293,0.9285,55.0558,20791.7,,9606.225,1164.41,12311.45,2012,11,30,5
2012-11-29,0.7738,81.91,19.5443,0.6248,0.9567,2.0871,6.2784,8.8441,0.9941,13.0373,4.8246,0.9314,55.6145,20850.45,,9606.225,1164.815,12306.35,2012,11,29,4
2012-11-28,0.7714,82.13,19.5201,0.6238,0.9551,2.0812,6.2745,8.8421,0.9929,12.9918,4.8218,0.9289,55.4966,20832.85,,9601.645,1161.61,12255.95,2012,11,28,3
2012-11-27,0.7714,82.21,19.5294,0.6242,0.9567,2.0831,6.2753,8.8764,0.9933,12.9763,4.8129,0.9289,55.5407,20789.35,,9588.44,1159.72,12229.4,2012,11,27,2
2012-11-26,0.7707,82.4,19.6241,0.6239,0.9562,2.0819,6.2728,8.8776,0.993,12.9642,4.7942,0.9281,55.385,20743.0,,9558.98,1156.45,12187.5,2012,11,26,1
2012-11-23,0.7776,82.52,19.8146,0.6269,0.9634,2.0975,6.2784,8.9538,0.9967,13.0278,4.816,0.9368,55.1193,20840.85,,9633.995,1161.73,12334.95,2012,11,23,5
2012-11-22,0.7813,82.11,19.8394,0.628,0.9647,2.0873,6.2791,8.9126,0.9974,13.0229,4.808,0.9411,55.123,20849.25,,9633.995,1164.91,12360.95,2012,11,22,4
2012-11-21,0.7813,81.43,19.8586,0.6284,0.962,2.08,6.2786,8.856,0.9969,13.0653,4.8045,0.9411,54.9168,20854.15,,9633.995,1162.985,12345.4,2012,11,21,3
2012-11-20,0.7829,81.26,19.9773,0.6288,0.9632,2.083,6.2829,8.8468,0.999,13.0963,4.7986,0.9433,54.9687,20847.15,,9633.945,1162.795,12343.7,2012,11,20,2
2012-11-19,0.7848,81.31,20.0222,0.6297,0.9672,2.0838,6.2871,8.87,1.0013,13.1325,4.7989,0.9455,55.1593,20839.5,,9624.72,1162.4,12336.0,2012,11,19,1
2012-11-16,0.7841,80.8,19.9887,0.631,0.9665,2.0672,6.2758,8.924,1.0024,13.2591,4.7866,0.9439,54.8854,20854.05,,9624.72,1164.05,12299.4,2012,11,16,5
2012-11-15,0.7857,79.85,20.012,0.6301,0.9591,2.0618,6.2679,8.8245,1.0016,13.2161,4.7837,0.9458,54.8878,20858.65,,9624.72,1164.755,12293.05,2012,11,15,4
2012-11-14,0.7877,79.42,19.9894,0.6299,0.9598,2.0565,6.2705,8.7742,1.0009,13.2355,4.7813,0.9489,54.9897,20850.4,,9624.72,1163.775,12287.3,2012,11,14,3
2012-11-13,0.7863,79.46,19.9562,0.6293,0.9597,2.0482,6.2756,8.717,0.9995,13.2015,4.7742,0.948,54.8098,20852.1,,9620.815,1163.53,12278.5,2012,11,13,2
2012-11-12,0.7867,79.49,19.955,0.6291,0.9629,2.045,6.2843,8.7107,1.0016,13.1992,4.7757,0.9489,54.547,20848.6,,9621.19,1163.715,12287.8,2012,11,12,1
2012-11-09,0.7843,79.82,19.8778,0.6259,0.9602,2.0364,6.2906,8.6763,0.9972,13.0858,4.772,0.9459,54.3549,20843.7,,9629.385,1164.245,12315.6,2012,11,9,5
2012-11-08,0.7809,80.11,19.7613,0.6252,0.9583,2.0334,6.2891,8.6328,0.9924,12.9786,4.7727,0.943,54.2733,20847.6,,9615.465,1163.445,12296.85,2012,11,8,4
2012-11-07,0.7814,80.21,19.7186,0.6257,0.9601,2.0348,6.2906,8.7005,0.9947,13.0083,4.7735,0.9436,54.5035,20844.75,,9624.72,1163.24,12296.05,2012,11,7,3
2012-11-06,0.781,80.34,19.6976,0.6252,0.9656,2.0339,6.2926,8.751,0.9959,13.0422,4.7765,0.9424,54.3239,20878.65,,9634.635,1165.94,12363.1,2012,11,6,2
2012-11-05,0.779,80.44,19.576,0.6241,0.9674,2.0309,6.2919,8.7703,0.9958,13.039,4.7735,0.9405,53.914,20925.0,,9630.075,1167.3,12394.2,2012,11,5,1
2012-11-02,0.772,80.02,19.3625,0.6197,0.9633,2.0316,6.287,8.6652,0.9992,13.0734,4.7655,0.9319,53.7294,20840.0,,9615.465,1166.22,12330.0,2012,11,2,5
2012-11-01,0.7709,79.73,19.3119,0.6211,0.9636,2.0311,6.2862,8.656,0.9992,13.0678,4.7637,0.931,53.915,20830.0,,9615.465,1162.47,12282.2,2012,11,1,4
2012-10-31,0.7731,79.64,19.3366,0.6229,0.9655,2.0322,6.2904,8.6633,1.0005,13.073,4.7562,0.9342,54.0358,20840.75,,9615.465,1162.455,12291.2,2012,10,31,3
2012-10-30,0.7744,79.69,19.3067,0.6226,0.9662,2.0313,6.288,8.6802,0.9994,13.0439,4.7543,0.9363,53.9489,20811.65,,9606.185,1160.675,12278.8,2012,10,30,2
2012-10-29,0.773,79.65,19.2522,0.621,0.9641,2.0268,6.2844,8.6433,0.9971,12.996,4.7499,0.9348,53.771,20768.0,,9606.225,1159.3,12263.0,2012,10,29,1
2012-10-26,0.7707,80.09,19.2457,0.6216,0.9647,2.0259,6.287,8.7331,0.9931,12.9611,4.7491,0.9323,53.6254,20846.75,,9615.465,1164.875,12304.05,2012,10,26,5
2012-10-25,0.7712,79.82,19.2011,0.6255,0.9694,2.0267,6.2974,8.7651,0.9921,12.9713,4.7448,0.9333,53.8037,20843.95,,9615.465,1164.73,12303.9,2012,10,25,4
2012-10-24,0.7681,79.86,19.1015,0.6256,0.9716,2.0259,6.2979,8.7046,0.9933,12.9124,4.7402,0.9297,53.5573,20855.75,,9606.225,1163.925,12305.85,2012,10,24,3
2012-10-23,0.7664,79.63,19.0675,0.6242,0.9692,2.0268,6.2969,8.6395,0.9937,12.8715,4.7376,0.9271,53.5625,20871.8,,9601.59,1164.665,12318.55,2012,10,23,2
2012-10-22,0.7679,79.31,19.0135,0.6248,0.9681,2.0277,6.3012,8.6616,0.9937,12.8857,4.7409,0.9281,53.898,20891.0,,9592.435,1165.43,12329.0,2012,10,22,1
2012-10-19,0.7634,79.18,18.9012,0.6201,0.9633,2.0307,6.2906,8.6206,0.9797,12.8083,4.7318,0.9232,53.0472,20860.8,,9587.805,1163.925,12292.3,2012,10,19,5
2012-10-18,0.7628,78.79,18.9847,0.6195,0.9677,2.034,6.2897,8.6565,0.9839,12.8157,4.7151,0.9231,52.6926,20806.4,,9578.625,1159.815,12254.2,2012,10,18,4
2012-10-17,0.7691,78.84,19.1932,0.6214,0.974,2.0357,6.2943,8.7619,0.9833,12.8122,4.7111,0.9298,52.7527,20872.9,,9587.805,1164.45,12305.5,2012,10,17,3
2012-10-16,0.7729,78.61,19.2906,0.6228,0.9772,2.0407,6.2939,8.78,0.9794,12.8454,4.7155,0.9342,52.8814,20872.3,,9592.38,1164.495,12324.85,2012,10,16,2
2012-10-15,0.7721,78.44,19.3182,0.6222,0.977,2.0447,6.2995,8.7337,0.98,12.8637,4.711,0.9334,52.836,20871.0,,9578.625,1164.445,12345.0,2012,10,15,1
2012-10-12,0.7757,78.22,19.3578,0.6241,0.9743,2.0408,6.3195,8.7079,0.98,12.9302,4.7121,0.9375,52.7046,20863.55,,9587.805,1163.36,12290.15,2012,10,12,5
2012-10-11,0.7766,78.26,19.3462,0.6249,0.978,2.0359,6.3264,8.7135,0.979,12.8888,4.712,0.9404,52.8029,20905.95,,9597.01,1164.48,12290.15,2012,10,11,4
2012-10-10,0.773,78.3,19.2439,0.6243,0.9791,2.0325,6.324,8.8208,0.9766,12.8193,4.7095,0.9365,52.4038,20870.35,,9592.435,1162.6,12290.15,2012,10,10,3
2012-10-09,0.7703,78.41,19.1508,0.6222,0.9823,2.0256,6.3209,8.8423,0.9777,12.8185,4.7065,0.9328,52.1055,20862.55,,9597.645,1161.305,12263.2,2012,10,9,2
2012-10-08,0.7671,78.67,19.1668,0.6198,0.9821,2.0233,6.3187,8.7806,0.9786,12.7937,4.6979,0.9296,51.833,20859.85,,9584.295,1162.36,12250.9,2012,10,8,1
2012-10-05,0.7719,78.52,19.3228,0.6202,0.978,2.0216,6.3245,8.473,0.9849,12.7896,4.7029,0.9353,51.7207,20882.1,,9587.805,1163.315,12290.8,2012,10,5,5
2012-10-04,0.7748,78.32,19.3935,0.6209,0.9781,2.0269,6.3267,8.4076,0.9861,12.8622,4.6978,0.9377,52.1935,20885.75,,9587.805,1163.6,12310.7,2012,10,4,4
2012-10-03,0.7745,78.08,19.447,0.6194,0.9693,2.0264,6.3267,8.3591,0.9824,12.8362,4.6977,0.9369,52.2078,21191.45,,9578.625,1164.13,12307.15,2012,10,3,3
2012-10-02,0.7773,77.97,19.5286,0.6197,0.965,2.0264,6.3283,8.3191,0.9833,12.858,4.7024,0.9398,52.4535,20952.4,,9578.58,1166.945,12320.35,2012,10,2,2
2012-10-01,0.7777,77.93,19.4903,0.6186,0.9636,2.0258,6.3265,8.3113,0.9836,12.8682,4.698,0.9399,52.65,20990.0,,9569.455,1168.75,12344.5,2012,10,1,1
2012-09-28,0.7764,77.67,19.3925,0.6173,0.9608,2.0342,6.3343,8.2131,0.983,12.8511,4.6896,0.9388,52.9758,20857.55,,9583.19,1162.9,12276.65,2012,9,28,5
2012-09-27,0.7768,77.75,19.3455,0.6183,0.9652,2.0321,6.3371,8.2324,0.9823,12.8874,4.6888,0.9393,53.2642,20860.55,,9587.805,1164.84,12280.85,2012,9,27,4
2012-09-26,0.7734,77.82,19.2662,0.6163,0.959,2.0264,6.3352,8.2213,0.9789,12.8875,4.6862,0.9357,53.0744,20845.25,,9569.455,1162.44,12265.35,2012,9,26,3
2012-09-25,0.7731,78.01,19.2007,0.6168,0.9599,2.0241,6.3327,8.2808,0.9792,12.9067,4.6762,0.9356,53.0953,20880.2,,9555.715,1165.235,12291.55,2012,9,25,2
2012-09-24,0.7705,78.17,19.149,0.6162,0.9564,2.0222,6.3276,8.2756,0.9764,12.8593,4.6832,0.9331,52.944,20907.0,,9546.645,1165.3,12299.5,2012,9,24,1
2012-09-21,0.7702,78.27,19.1268,0.6172,0.9595,2.0248,6.3328,8.3168,0.9776,12.8939,4.6813,0.9315,54.0536,20836.1,,9542.065,1161.55,12142.1,2012,9,21,5
2012-09-20,0.7665,78.72,18.9889,0.616,0.9564,2.0233,6.3337,8.2182,0.9744,12.8099,4.6758,0.928,54.0565,20868.45,,9532.965,1164.765,12262.3,2012,9,20,4
2012-09-19,0.7648,78.66,18.7904,0.6156,0.9571,2.0306,6.3335,8.2405,0.9748,12.7997,4.6722,0.9277,53.882,20851.85,,9492.275,1164.885,12259.2,2012,9,19,3
2012-09-18,0.7623,78.47,18.6117,0.6161,0.951,2.0186,6.3254,8.2437,0.9719,12.7496,4.662,0.927,53.7321,20831.45,,9470.545,1162.125,12241.1,2012,9,18,2
2012-09-17,0.7618,78.39,18.6995,0.6167,0.9481,2.0125,6.3207,8.2101,0.9719,12.7177,4.6497,0.9269,53.8101,20816.0,,9486.415,1160.25,12230.5,2012,9,17,1
2012-09-14,0.7739,77.65,18.9313,0.6204,0.955,2.0253,6.3337,8.339,0.9749,12.9837,4.6614,0.9375,55.1769,20865.15,,9578.625,1164.535,12269.8,2012,9,14,5
2012-09-13,0.7764,77.86,19.0074,0.6215,0.9558,2.0184,6.3322,8.2398,0.9738,12.9984,4.661,0.938,55.1784,20812.75,,9569.455,1161.38,12227.05,2012,9,13,4
2012-09-12,0.7811,78.04,19.1618,0.624,0.9635,2.0213,6.3352,8.1834,0.9745,13.0389,4.6611,0.9432,55.3029,20877.7,,9578.625,1164.43,12288.25,2012,9,12,3
2012-09-11,0.7821,78.26,19.1859,0.6251,0.9656,2.0265,6.3354,8.1825,0.9777,12.9885,4.6641,0.9456,55.2756,20765.15,,9569.595,1156.785,12204.45,2012,9,11,2
2012-09-10,0.7804,78.23,19.3166,0.6245,0.9631,2.0284,6.3321,8.1747,0.9787,12.9811,4.662,0.9442,55.139,20646.0,,9569.455,1151.4,12139.5,2012,9,10,1
2012-09-07,0.7928,78.6,19.653,0.6284,0.9767,2.0378,6.3382,8.3597,0.9877,13.0888,4.6516,0.9552,55.7107,20814.55,,9574.065,1160.08,12228.4,2012,9,7,5
2012-09-06,0.7961,78.41,19.7607,0.6297,0.9806,2.0403,6.3399,8.4144,0.9882,13.1682,4.6489,0.957,55.7795,20872.55,,9569.455,1163.92,12269.2,2012,9,6,4
2012-09-05,0.7943,78.38,19.7639,0.6296,0.9762,2.0357,6.3358,8.3831,0.9858,13.1787,4.6412,0.9539,55.4908,20835.95,,9569.455,1162.02,12249.1,2012,9,5,3
2012-09-04,0.795,78.3,19.7696,0.6298,0.9749,2.0313,6.3363,8.4132,0.9862,13.2062,4.6363,0.9547,55.3868,20849.4,,9551.135,1163.46,12264.4,2012,9,4,2
2012-09-03,0.7953,78.38,19.7932,0.6303,0.969,2.0313,6.3351,8.3987,0.9864,13.1927,4.6372,0.9551,55.365,20853.0,,9532.965,1163.75,12267.5,2012,9,3,1
2012-08-31,0.798,78.63,19.8008,0.632,0.9687,2.0496,6.3374,8.44,0.991,13.3478,4.629,0.9584,55.6084,20882.35,,9551.175,1164.42,12274.5,2012,8,31,5
2012-08-30,0.7969,78.62,19.7704,0.632,0.9646,2.0461,6.3366,8.4113,0.9884,13.2352,4.6304,0.957,55.619,20851.5,,9546.645,1161.775,12246.5,2012,8,30,4
2012-08-29,0.7984,78.58,19.8249,0.6331,0.9643,2.0374,6.3378,8.4203,0.9891,13.1932,4.621,0.9589,55.6791,20894.2,,9528.455,1164.71,12290.9,2012,8,29,3
2012-08-28,0.7992,78.72,19.8701,0.6327,0.9623,2.0273,6.336,8.405,0.9908,13.1923,4.6179,0.9598,55.5676,20869.35,,9514.825,1163.55,12287.7,2012,8,28,2
2012-08-27,0.7993,78.67,19.8582,0.6325,0.9611,2.0263,6.331,8.3969,0.9921,13.1737,4.6198,0.9598,55.364,20876.5,,9505.78,1164.05,12292.5,2012,8,27,1
2012-08-24,0.7968,78.54,19.8545,0.6297,0.9534,2.0243,6.3286,8.2629,0.9911,13.1085,4.6149,0.957,55.098,20865.0,,9493.2,1163.0,12275.0,2012,8,24,5
2012-08-23,0.8018,79.17,19.8997,0.6331,0.9565,2.0168,6.3326,8.2811,0.9913,13.1605,4.5859,0.963,55.3521,20825.0,,9490.0,1163.0,12275.0,2012,8,23,4
2012-08-22,0.8059,79.38,19.9753,0.635,0.9537,2.0173,6.3354,8.2804,0.9872,13.0992,4.617,0.968,55.4025,20835.0,,9490.0,1163.0,12270.0,2012,8,22,3
2012-08-21,0.8107,79.49,20.1742,0.6371,0.9574,2.0163,6.3415,8.3142,0.9888,13.121,4.6155,0.9737,55.6267,20825.0,,9490.0,1163.0,12270.0,2012,8,21,2
2012-08-20,0.8107,79.56,20.2057,0.6371,0.9597,2.0165,6.3407,8.3326,0.9894,13.1234,4.6175,0.9738,55.64,20845.0,,9490.0,1165.625,12260.0,2012,8,20,1
2012-08-17,0.8126,79.2,20.1919,0.637,0.9527,2.0171,6.3408,8.2315,0.9885,13.1392,4.609,0.9759,55.7431,20835.0,,9490.0,1165.625,12265.0,2012,8,17,5
2012-08-16,0.8126,78.85,20.3157,0.6378,0.9538,2.0233,6.3369,8.2053,0.9914,13.1742,4.6068,0.976,55.8707,20835.0,,9497.55,1163.0,12275.0,2012,8,16,4
2012-08-15,0.8102,78.58,20.3449,0.6374,0.9512,2.0268,6.3307,8.1486,0.9922,13.1307,4.606,0.9731,55.6201,20905.0,,9483.0,1166.05,12314.0,2012,8,15,3
2012-08-14,0.8122,78.29,20.4107,0.6377,0.9487,2.0211,6.3293,8.1146,0.9919,13.1152,4.6051,0.9754,55.32,20805.0,,9485.0,1163.0,12265.0,2012,8,14,2
2012-08-13,0.8138,78.27,20.4035,0.6375,0.9456,2.0159,6.3294,8.0834,0.9912,13.0852,4.6005,0.977,55.138,20845.0,,9480.0,1165.0,12275.0,2012,8,13,1
2012-08-10,0.8107,78.52,20.3169,0.639,0.9453,2.0216,6.3247,8.0966,0.9936,13.1379,4.596,0.9738,55.0743,20851.9,,9474.285,1162.305,12252.65,2012,8,10,5
2012-08-09,0.8083,78.47,20.2991,0.6399,0.9474,2.0277,6.3244,8.1601,0.9965,13.2168,4.5962,0.9709,55.0331,20875.05,,9469.775,1164.57,12293.75,2012,8,9,4
2012-08-08,0.8059,78.42,20.2867,0.6403,0.9458,2.0296,6.3216,8.1589,0.9988,13.1796,4.5903,0.9684,55.0732,20824.8,,9465.32,1161.33,12262.6,2012,8,8,3
2012-08-07,0.8071,78.37,20.3455,0.6408,0.9465,2.0285,6.3216,8.1555,1.0006,13.109,4.5871,0.9697,55.3122,20782.15,,9460.815,1158.46,12220.2,2012,8,7,2
2012-08-06,0.8074,78.46,20.4897,0.6394,0.9462,2.0279,6.3179,8.148,1.0014,13.1344,4.5886,0.9702,55.315,20697.5,,9460.815,1153.6,12161.0,2012,8,6,1
2012-08-03,0.8179,78.34,20.6596,0.6437,0.9546,2.0456,6.3218,8.3418,1.0051,13.3769,4.5779,0.9827,55.8433,20926.4,,9465.32,1167.785,12316.35,2012,8,3,5
2012-08-02,0.8134,78.16,20.5886,0.6395,0.9522,2.0517,6.3162,8.2697,1.0024,13.3154,4.5749,0.9771,55.5665,20862.85,,9451.87,1162.735,12260.55,2012,8,2,4
2012-08-01,0.8142,78.18,20.5784,0.6372,0.9512,2.0438,6.3172,8.2085,1.0018,13.2672,4.5771,0.978,55.4751,20871.15,,9460.815,1165.015,12285.95,2012,8,1,3
2012-07-31,0.8148,78.3,20.5809,0.6366,0.9543,2.0266,6.3201,8.1921,1.0038,13.2584,4.5757,0.9786,55.2763,20868.1,,9465.27,1163.34,12295.6,2012,7,31,2
2012-07-30,0.8117,78.43,20.6642,0.635,0.9539,2.023,6.3184,8.1593,1.0033,13.2367,4.5738,0.9751,55.137,20857.3,,9456.315,1163.285,12297.5,2012,7,30,1
2012-07-27,0.8196,78.17,20.9587,0.6423,0.9659,2.0298,6.3862,8.3476,1.0127,13.5296,4.5678,0.9842,55.7994,20845.85,,9483.275,1162.97,12270.95,2012,7,27,5
2012-07-26,0.826,78.19,21.1068,0.6452,0.9747,2.0436,6.3233,8.4748,1.0194,13.6615,4.5691,0.992,56.1655,20888.85,,9483.275,1164.66,12302.7,2012,7,26,4
2012-07-25,0.8265,78.24,21.1176,0.6446,0.9737,2.0407,6.3192,8.4782,1.0193,13.6362,4.5652,0.9926,56.1094,20849.75,,9474.285,1164.62,12324.35,2012,7,25,3
2012-07-24,0.8255,78.28,21.0838,0.6431,0.9712,2.0307,6.3149,8.386,1.0164,13.4692,4.569,0.9913,55.7492,20908.75,,9465.27,1167.91,12362.05,2012,7,24,2
2012-07-23,0.8228,78.49,20.8871,0.6401,0.9637,2.0248,6.3061,8.2867,1.013,13.3599,4.5654,0.9883,55.233,20976.0,,9451.87,1170.3,12367.5,2012,7,23,1
2012-07-20,0.8143,78.63,20.6113,0.6378,0.9613,2.0219,6.3055,8.1611,1.0088,13.1568,4.5539,0.978,55.1247,20814.55,,9451.87,1161.185,12256.2,2012,7,20,5
2012-07-19,0.8149,78.98,20.6049,0.6395,0.969,2.023,6.3081,8.1749,1.0123,13.1589,4.5505,0.9788,55.0755,20851.85,,9451.87,1164.925,12291.85,2012,7,19,4
2012-07-18,0.8145,78.99,20.6648,0.6395,0.9725,2.0334,6.3098,8.197,1.0142,13.2001,4.5473,0.9783,54.8338,20788.45,,9451.87,1164.765,12235.9,2012,7,18,3
2012-07-17,0.8171,79.0,20.7485,0.6418,0.9776,2.0383,6.3127,8.2478,1.0149,13.2851,4.5389,0.9813,54.7927,20827.1,,9456.37,1161.43,12260.95,2012,7,17,2
2012-07-16,0.8163,79.19,20.7663,0.642,0.9777,2.0382,6.3111,8.2696,1.0138,13.2912,4.5238,0.9804,54.724,20786.5,,9442.95,1158.9,12239.0,2012,7,16,1
2012-07-13,0.8187,79.42,20.7469,0.6466,0.9836,2.0392,6.3144,8.3074,1.0211,13.3904,4.5385,0.9832,55.4984,20907.65,,9447.435,1164.73,12313.55,2012,7,13,5
2012-07-12,0.8158,79.41,20.6998,0.6439,0.9778,2.0339,6.3111,8.2152,1.0206,13.3425,4.5375,0.9798,55.3411,20919.0,,9429.62,1164.68,12318.85,2012,7,12,4
2012-07-11,0.8139,79.46,20.7338,0.6446,0.9802,2.0333,6.3139,8.2162,1.0199,13.329,4.5188,0.9774,55.5302,20861.1,,9420.735,1162.965,12280.3,2012,7,11,3
2012-07-10,0.8135,79.62,20.8502,0.6453,0.9815,2.0308,6.3195,8.2633,1.0198,13.4297,4.5362,0.977,55.7923,20955.15,,9453.225,1168.205,12334.2,2012,7,10,2
2012-07-09,0.814,79.66,20.7499,0.6456,0.9794,2.034,6.3175,8.2517,1.0196,13.397,4.5616,0.9778,55.851,21035.5,,9482.43,1171.4,12371.0,2012,7,9,1
2012-07-06,0.8018,79.85,20.4182,0.6425,0.9733,2.0268,6.3073,8.1422,1.0132,13.3453,4.525,0.9632,54.8932,20902.0,,9376.52,1165.445,12304.55,2012,7,6,5
2012-07-05,0.7955,79.8,20.2955,0.6392,0.9724,2.0175,6.3035,8.1091,1.013,13.3483,4.5241,0.9556,54.4421,20872.25,,9358.965,1164.24,12268.7,2012,7,5,4
2012-07-04,0.7941,79.74,20.2575,0.6374,0.9741,1.9906,6.3079,8.123,1.0149,13.3333,4.5253,0.9539,54.7821,20910.35,,9376.52,1165.505,12275.0,2012,7,4,3
2012-07-03,0.7926,79.65,20.1993,0.6379,0.9763,2.0029,6.3116,8.1677,1.0179,13.3201,4.528,0.9522,55.4778,20834.75,,9389.705,1160.02,12275.0,2012,7,3,2
2012-07-02,0.7896,79.8,20.3752,0.6368,0.9766,2.0115,6.3125,8.1642,1.0166,13.3631,4.5254,0.9484,55.4,20766.0,,9394.135,1155.4,12202.0,2012,7,2,1
2012-06-29,0.8027,79.44,20.7314,0.6431,0.9931,2.0808,6.315,8.4214,1.028,13.6078,4.5141,0.964,56.9602,20922.35,,9460.815,1164.725,12293.7,2012,6,29,5
2012-06-28,0.8011,79.59,20.729,0.6408,0.9936,2.0769,6.3164,8.4214,1.0251,13.7132,4.4997,0.9621,57.0653,20915.1,,9456.37,1164.52,12294.45,2012,6,28,4
2012-06-27,0.8001,79.52,20.6739,0.641,0.9963,2.0659,6.3212,8.4616,1.0272,13.8722,4.5107,0.9609,57.0778,20920.35,,9451.87,1163.785,12278.2,2012,6,27,3
2012-06-26,0.7993,80.0,20.5792,0.6423,0.9987,2.0685,6.3208,8.4547,1.028,13.8889,4.5125,0.9599,56.9549,20908.1,,9451.87,1164.805,12269.3,2012,6,26,2
2012-06-25,0.7957,80.43,20.4339,0.6416,0.9938,2.0671,6.3116,8.4058,1.0248,13.8612,4.5116,0.9554,57.0961,20871.0,,9461.585,1163.13,12239.5,2012,6,25,1
2012-06-22,0.791,79.85,20.207,0.6382,0.9861,2.034,6.3084,8.2619,1.0224,13.7399,4.4964,0.95,56.5365,20923.55,,9442.95,1164.19,12264.0,2012,6,22,5
2012-06-21,0.7881,79.11,20.1074,0.6359,0.9816,2.0289,6.3067,8.2016,1.0186,13.6963,4.4942,0.9465,56.1119,20894.95,,9434.04,1160.94,12244.55,2012,6,21,4
2012-06-20,0.7918,78.98,20.1733,0.6373,0.9851,2.0526,6.308,8.2647,1.0211,13.7771,4.4963,0.9509,55.9252,20953.85,,9411.865,1167.53,12325.9,2012,6,20,3
2012-06-19,0.7906,79.1,20.1234,0.6377,0.9898,2.0534,6.3103,8.2985,1.0231,13.8652,4.4789,0.9496,55.6789,20927.8,,9412.52,1160.01,12272.95,2012,6,19,2
2012-06-18,0.7909,78.73,20.1782,0.6363,0.9916,2.048,6.3132,8.3512,1.0216,13.9185,4.4803,0.9498,55.483,20922.5,,9473.095,1158.3,12278.0,2012,6,18,1
2012-06-15,0.795,79.36,20.3329,0.6443,1.004,2.0691,6.3203,8.4032,1.0269,14.0041,4.4862,0.9548,55.7516,20935.05,,9443.085,1161.225,12264.1,2012,6,15,5
2012-06-14,0.798,79.53,20.4574,0.6429,1.0039,2.0664,6.3258,8.3913,1.0269,13.98,4.4883,0.9584,55.722,20935.4,,9434.1,1162.865,12279.05,2012,6,14,4
2012-06-13,0.8007,79.46,20.4056,0.6445,1.0096,2.0618,6.329,8.4336,1.0292,14.05,4.4884,0.9616,55.8582,21032.1,,9425.28,1168.275,12275.0,2012,6,13,3
2012-06-12,0.7949,79.52,20.2575,0.6438,1.0047,2.029,6.3234,8.3566,1.0244,13.905,4.46,0.9549,55.5618,20941.5,,9355.355,1160.235,12275.0,2012,6,12,2
2012-06-11,0.7973,79.49,20.2791,0.6462,1.0065,2.0231,6.329,8.3848,1.0266,13.9166,4.4609,0.9588,55.46,20886.1,,9340.66,1157.53,12225.5,2012,6,11,1
